Date,Salesperson,Customer Name,Car Make,Car Model,Car Type,Car Year,Sale Price,Commission Rate,Commission Earned
2023-02-13,Norma Watkins,Susan Day,Toyota,Silverado,SUV,2019,31684,0.060980434,1932.1
2023-04-13,Monica Moore MD,Phillip Schroeder,Toyota,Civic,MiniVan,2020,44116,0.084598978,3732.17
2023-04-18,Ashley Brown,Peter Glenn,Ford,Silverado,MiniVan,2014,11307,0.086276837,975.53
2022-05-03,Terry Perkins MD,Gabrielle Esparza,Honda,Silverado,SUV,2012,11764,0.08333212,980.32
2023-02-06,Scott Parker,George Hood,Toyota,Civic,Sedan,2020,34739,0.095568877,3319.97
2023-02-24,Norma Watkins,Cynthia Davis,Honda,Civic,Sedan,2014,22849,0.120922917,2762.97
2023-03-08,Roberto Rose,Jeffrey Obrien,Toyota,Altima,MiniVan,2022,36142,0.124955527,4516.14
2023-01-22,Norma Watkins,Sarah King,Nissan,Corolla,SUV,2015,35625,0.122608417,4367.92
2023-01-31,Terry Perkins MD,Robert Carlson,Toyota,Altima,MiniVan,2015,36029,0.101197826,3646.06
2022-12-30,Patrick Harris,Kimberly Ballard,Nissan,Silverado,MiniVan,2019,44109,0.071700146,3162.62
2023-03-16,Terry Perkins MD,Brett Sanchez,Chevrolet,Silverado,SUV,2011,13878,0.092948968,1289.95
2022-09-07,Scott Parker,Michael Crosby,Chevrolet,Civic,MiniVan,2013,38257,0.148398842,5677.29
2023-02-12,Terry Perkins MD,Mark Foster,Ford,Civic,MiniVan,2010,25597,0.095320952,2439.93
2022-06-12,Monica Moore MD,Nicole Bryant,Nissan,Corolla,Convertible,2010,43639,0.086508713,3775.15
2022-11-09,Roberto Rose,Jill Fitzpatrick,Chevrolet,Civic,MiniVan,2018,10720,0.120086398,1287.33
2022-10-26,Ashley Ramos,Eric Rodriguez,Toyota,Corolla,MiniVan,2011,13397,0.056622905,758.58
2022-11-07,Roberto Rose,Jose Miles,Toyota,F-150,MiniVan,2015,16215,0.097567749,1582.06
2022-11-21,Norma Watkins,Felicia Spencer,Ford,Civic,Sedan,2017,44666,0.144882937,6471.34
2023-05-01,Scott Parker,Jay Jensen,Ford,Altima,SUV,2015,42569,0.073456681,3126.98
2023-04-28,Monica Moore MD,Trevor Kemp,Chevrolet,F-150,Convertible,2020,45132,0.138457279,6248.85
2022-12-22,Patrick Harris,Tina Alvarez,Chevrolet,F-150,Hatchback,2020,34786,0.094189024,3276.46
2022-11-07,Scott Parker,Lisa Villarreal,Honda,Silverado,MiniVan,2021,36849,0.124490282,4587.34
2022-12-10,Ashley Brown,Traci Irwin,Honda,Silverado,Convertible,2020,33046,0.055053931,1819.31
2022-10-08,Scott Parker,Jonathan Crawford,Ford,Civic,Hatchback,2011,41547,0.128296681,5330.34
2023-01-29,Monica Moore MD,Rose Martinez,Ford,Civic,MiniVan,2017,35912,0.096000562,3447.57
2022-07-04,Ashley Brown,Christopher Anderson,Ford,Altima,Hatchback,2019,19285,0.114668022,2211.37
2023-02-07,Ashley Brown,Holly Bullock,Nissan,Civic,Sedan,2021,28827,0.102637372,2958.73
2022-12-19,Norma Watkins,Rachel Bishop,Ford,Civic,SUV,2022,19935,0.05087416,1014.18
2023-04-28,Eric Lopez,Stacey Jensen,Honda,Corolla,Convertible,2015,11853,0.106785962,1265.73
2022-09-30,Eric Lopez,Bethany Dawson,Chevrolet,Corolla,Convertible,2011,47776,0.098259781,4694.46
2022-06-25,Patrick Harris,April Smith,Chevrolet,Silverado,MiniVan,2022,24993,0.148049462,3700.2
2022-08-06,Terry Perkins MD,Kristin Kelley,Toyota,Civic,MiniVan,2019,30835,0.100074724,3085.8
2023-01-13,Terry Perkins MD,Ronald Johnson,Chevrolet,Silverado,SUV,2018,16528,0.094044388,1554.37
2023-03-10,Patrick Harris,Steven Chavez,Chevrolet,Corolla,Convertible,2013,15782,0.104116949,1643.17
2022-08-16,Ashley Brown,Melissa Carlson,Honda,F-150,MiniVan,2016,24391,0.073693585,1797.46
2022-11-22,Roberto Rose,Thomas Cherry,Honda,Silverado,SUV,2016,47832,0.05784781,2766.98
2022-06-29,Eric Lopez,Laura Anderson,Honda,Silverado,Hatchback,2022,38477,0.109785415,4224.21
2023-02-23,Roberto Rose,Whitney Rivera,Nissan,Civic,Hatchback,2012,44377,0.144863764,6428.62
2023-01-07,Ashley Ramos,Nicolas Leblanc,Nissan,Civic,Hatchback,2021,46737,0.123416378,5768.11
2022-11-10,Norma Watkins,Jason Gonzalez,Nissan,Altima,Convertible,2013,42922,0.132500168,5687.17
2022-06-08,Roberto Rose,James Flores,Honda,Corolla,Convertible,2013,36800,0.087982147,3237.74
2023-01-10,Terry Perkins MD,Seth Copeland,Honda,F-150,Convertible,2021,35523,0.081455095,2893.53
2022-11-25,Roberto Rose,Kelly Stewart,Toyota,Civic,SUV,2012,17322,0.102067551,1768.01
2022-10-30,Patrick Harris,Christopher Mendez,Nissan,Civic,Hatchback,2020,25095,0.076514386,1920.13
2022-10-01,Terry Perkins MD,Rachel Sanchez,Nissan,Altima,SUV,2020,48926,0.056352091,2757.08
2022-10-14,Ashley Ramos,Diane Campbell,Ford,Silverado,MiniVan,2011,36055,0.131303464,4734.15
2023-02-15,Ashley Brown,Derek Cooper,Honda,F-150,SUV,2017,44213,0.072372555,3199.81
2022-07-20,Monica Moore MD,Corey Wells,Chevrolet,Corolla,MiniVan,2017,36618,0.129671379,4748.31
2023-03-25,Scott Parker,Sandra Bell,Toyota,Altima,MiniVan,2019,36344,0.088029867,3199.36
2022-07-16,Ashley Ramos,Eddie Diaz,Ford,Corolla,Sedan,2010,32240,0.09295824,2996.97
2023-02-03,Scott Parker,John Cooke,Honda,Civic,SUV,2010,24282,0.14285257,3468.75
2022-05-12,Roberto Rose,Mr. Joshua Douglas,Toyota,Altima,SUV,2022,35991,0.080473367,2896.32
2022-10-02,Monica Moore MD,David Baker,Chevrolet,F-150,SUV,2013,48504,0.149481267,7250.44
2023-03-15,Ashley Brown,Kimberly Bradley,Chevrolet,Civic,Hatchback,2021,12021,0.104905137,1261.06
2022-10-24,Terry Perkins MD,Erika George,Nissan,Corolla,Hatchback,2014,31661,0.078504494,2485.53
2022-11-24,Eric Lopez,Megan Fletcher,Honda,Civic,Hatchback,2014,13345,0.095298088,1271.75
2022-08-15,Patrick Harris,Hannah Smith,Ford,Civic,Sedan,2010,35942,0.072339046,2600.01
2023-01-15,Patrick Harris,Cesar Rogers,Nissan,F-150,Sedan,2018,17711,0.079202017,1402.75
2022-05-11,Ashley Ramos,Richard Ramirez,Chevrolet,Corolla,Sedan,2014,48146,0.129767773,6247.8
2023-04-22,Eric Lopez,Lisa Bell,Honda,Corolla,MiniVan,2016,34960,0.109515186,3828.65
2022-05-17,Patrick Harris,William James,Nissan,Silverado,Convertible,2015,20519,0.124309093,2550.7
2023-04-07,Norma Watkins,Natalie Tucker,Toyota,Silverado,MiniVan,2021,49470,0.107215796,5303.97
2023-04-11,Scott Parker,Melissa Phillips,Chevrolet,Altima,Hatchback,2017,18370,0.076365412,1402.83
2022-05-25,Ashley Ramos,William Lambert,Honda,Civic,Sedan,2020,21246,0.12665067,2690.82
2023-03-03,Norma Watkins,Christopher Barber,Chevrolet,Silverado,Sedan,2012,43094,0.114345011,4927.58
2022-05-19,Ashley Brown,Hunter Johnson,Honda,Silverado,Sedan,2016,18635,0.056054738,1044.58
2022-05-11,Terry Perkins MD,Joshua Thomas,Nissan,Silverado,Sedan,2018,24915,0.057933097,1443.4
2022-05-21,Monica Moore MD,Joseph Moore,Toyota,Corolla,MiniVan,2018,36598,0.092367904,3380.48
2022-10-26,Ashley Brown,Sheila Jarvis,Nissan,Corolla,SUV,2013,49828,0.06308809,3143.55
2023-04-08,Roberto Rose,Justin Cruz,Chevrolet,Silverado,Convertible,2015,13658,0.055727054,761.12
2022-05-08,Roberto Rose,Regina Green,Ford,Civic,Hatchback,2016,37355,0.053491221,1998.16
2023-02-16,Scott Parker,Kathryn James,Honda,Corolla,MiniVan,2017,40242,0.134409481,5408.91
2023-04-08,Scott Parker,Carolyn Haynes,Toyota,Corolla,MiniVan,2016,32543,0.079810177,2597.26
2022-10-08,Monica Moore MD,Teresa Miller,Honda,Corolla,Sedan,2018,49755,0.130120202,6474.13
2023-03-09,Norma Watkins,Joseph Jones,Toyota,Civic,Sedan,2018,26074,0.056643324,1476.92
2022-06-16,Norma Watkins,Alan Rodriguez,Nissan,Corolla,MiniVan,2011,34087,0.067851571,2312.86
2022-10-01,Monica Moore MD,Matthew White,Ford,Civic,Convertible,2020,18833,0.070858475,1334.48
2022-11-02,Terry Perkins MD,Sean King,Honda,Silverado,MiniVan,2017,46103,0.101593695,4683.77
2022-09-05,Norma Watkins,Lauren Love,Ford,Corolla,Convertible,2010,14672,0.057035737,836.83
2022-07-05,Scott Parker,Alison Novak,Ford,Silverado,SUV,2018,19670,0.134234594,2640.39
2023-02-20,Eric Lopez,Logan Medina,Toyota,Altima,Convertible,2020,16534,0.115763161,1914.03
2022-05-12,Monica Moore MD,Erin Potts DDS,Nissan,F-150,Hatchback,2017,27499,0.143569841,3948.03
2022-12-12,Ashley Brown,Martha Dennis,Nissan,Silverado,Hatchback,2011,34538,0.120360307,4157
2022-09-12,Patrick Harris,Timothy Watson,Ford,Corolla,SUV,2021,30210,0.118414151,3577.29
2022-06-04,Monica Moore MD,Timothy Sanders,Honda,F-150,MiniVan,2020,38624,0.074484153,2876.88
2022-10-07,Terry Perkins MD,Catherine Adams,Honda,Civic,Convertible,2016,24234,0.096984805,2350.33
2022-10-01,Ashley Brown,Jacob Horn Jr.,Honda,F-150,Hatchback,2020,45188,0.148843285,6725.93
2023-01-01,Patrick Harris,Andre Cardenas,Toyota,Civic,Hatchback,2020,47969,0.145885772,6997.99
2023-01-31,Terry Perkins MD,Jacob Scott,Nissan,Corolla,MiniVan,2012,12790,0.148423871,1898.34
2022-11-24,Monica Moore MD,Andrew Stewart,Honda,Silverado,Sedan,2014,11995,0.123553139,1482.02
2023-02-19,Patrick Harris,Wendy Simmons,Toyota,Civic,Hatchback,2017,39756,0.123192079,4897.62
2022-06-22,Patrick Harris,Steven Mckenzie,Toyota,Altima,Hatchback,2015,33458,0.072907808,2439.35
2023-02-17,Norma Watkins,Jonathan Powers,Honda,Civic,Convertible,2010,11793,0.076326298,900.12
2022-09-15,Patrick Harris,Adrienne Lopez,Ford,Civic,Hatchback,2020,21512,0.068389964,1471.2
2022-09-29,Terry Perkins MD,Debbie Parrish,Honda,Civic,MiniVan,2012,19287,0.060347441,1163.92
2022-05-04,Terry Perkins MD,Lisa Martinez,Chevrolet,Corolla,SUV,2010,29824,0.078929424,2353.99
2022-11-11,Roberto Rose,Daniel Cole,Honda,Altima,Sedan,2021,19238,0.132249671,2544.22
2022-08-21,Ashley Ramos,James Moreno,Toyota,Altima,Hatchback,2019,32380,0.080131302,2594.65
2022-08-15,Ashley Ramos,Kathryn Smith,Chevrolet,Civic,SUV,2011,13612,0.066240354,901.66
2022-11-13,Scott Parker,Rachel Tyler,Toyota,Altima,Convertible,2022,18572,0.063319664,1175.97
2022-09-08,Monica Moore MD,Matthew Williams,Ford,Corolla,MiniVan,2015,49999,0.060378775,3018.88
2023-04-05,Norma Watkins,Scott Spencer,Honda,Altima,Hatchback,2016,36549,0.051639982,1887.39
2022-05-02,Monica Moore MD,Brian Brown,Toyota,Civic,Hatchback,2018,37232,0.07114532,2648.88
2022-10-14,Eric Lopez,Monica Garner,Honda,Silverado,Hatchback,2013,31738,0.131547848,4175.07
2022-07-21,Patrick Harris,Eric Brady,Chevrolet,Civic,Sedan,2021,39459,0.06801837,2683.94
2023-02-02,Terry Perkins MD,Elizabeth Glass,Toyota,Silverado,Hatchback,2010,32568,0.052584974,1712.59
2022-06-22,Patrick Harris,Shane Espinoza,Ford,F-150,SUV,2017,37253,0.096309273,3587.81
2023-02-28,Scott Parker,Sandra Kramer,Ford,Silverado,Hatchback,2021,38533,0.129907682,5005.73
2022-06-04,Norma Watkins,Jesus Estes,Nissan,Silverado,SUV,2014,40034,0.050214982,2010.31
2022-10-23,Ashley Ramos,Kyle Young,Chevrolet,F-150,Convertible,2016,10183,0.141285951,1438.71
2022-12-01,Ashley Brown,Sheryl Brown,Ford,Altima,Sedan,2017,23561,0.118697117,2796.62
2023-01-27,Ashley Brown,Dominique Howell,Chevrolet,Civic,Convertible,2022,37099,0.084423991,3132.05
2022-08-16,Ashley Ramos,Dawn Lewis,Toyota,Altima,SUV,2012,25242,0.078664866,1985.66
2022-12-26,Monica Moore MD,Joseph Lyons,Honda,Silverado,Convertible,2014,15583,0.138707046,2161.47
2022-11-28,Scott Parker,Elizabeth Edwards,Honda,Corolla,Convertible,2018,34551,0.052449926,1812.2
2022-06-09,Ashley Brown,Lisa Harmon,Chevrolet,Corolla,SUV,2012,37221,0.063888931,2378.01
2022-05-09,Ashley Ramos,Alexander Joseph,Honda,Altima,Convertible,2013,11472,0.085634545,982.4
2022-07-02,Patrick Harris,Heidi Mitchell,Honda,Altima,SUV,2021,44695,0.058461575,2612.94
2023-01-24,Scott Parker,Erika Rodriguez,Honda,Civic,MiniVan,2010,22571,0.137769931,3109.61
2022-12-14,Norma Watkins,Margaret Freeman,Toyota,Silverado,SUV,2019,11946,0.102949088,1229.83
2023-04-28,Norma Watkins,Savannah Drake,Nissan,F-150,Hatchback,2013,16956,0.067659528,1147.23
2023-04-20,Ashley Ramos,Chelsey Mckinney,Nissan,Corolla,Sedan,2017,49312,0.100651566,4963.33
2022-06-08,Eric Lopez,Mary Schmidt,Chevrolet,Corolla,SUV,2016,48827,0.061116208,2984.12
2022-11-22,Patrick Harris,Blake Walton,Honda,Silverado,MiniVan,2021,15155,0.122408269,1855.1
2022-11-04,Patrick Harris,Christopher Brown,Toyota,Corolla,Sedan,2022,44048,0.118427566,5216.5
2022-10-23,Monica Moore MD,Richard Weaver,Nissan,Corolla,Sedan,2013,15565,0.053259897,828.99
2022-07-23,Eric Lopez,Jeff Wilson,Chevrolet,Civic,SUV,2021,33647,0.122451982,4120.14
2022-09-17,Patrick Harris,Peter Morris,Honda,Corolla,MiniVan,2012,14124,0.126367953,1784.82
2023-02-22,Roberto Rose,John Serrano,Ford,Corolla,SUV,2010,36403,0.112416874,4092.31
2022-11-05,Norma Watkins,Jennifer Baker,Nissan,Altima,SUV,2010,49815,0.127522348,6352.53
2022-07-03,Ashley Ramos,Christine Johnson,Ford,F-150,Hatchback,2017,30870,0.121113363,3738.77
2022-10-23,Terry Perkins MD,Miranda Gallagher,Toyota,F-150,Sedan,2019,36815,0.126120873,4643.14
2022-08-01,Ashley Ramos,Steven Russell,Toyota,Silverado,MiniVan,2022,40859,0.124599044,5090.99
2023-03-28,Roberto Rose,Chad Davis,Honda,Corolla,Hatchback,2012,44864,0.138528328,6214.93
2022-12-25,Monica Moore MD,Charles Fitzpatrick,Honda,Civic,Sedan,2016,38770,0.088733625,3440.2
2022-12-26,Norma Watkins,Andrew Rogers,Toyota,F-150,Sedan,2016,28689,0.093212702,2674.18
2022-06-06,Patrick Harris,Erika Byrd,Honda,F-150,SUV,2022,20216,0.14850384,3002.15
2023-04-29,Monica Moore MD,Michael Martinez,Toyota,Civic,Hatchback,2010,13390,0.062407133,835.63
2023-02-26,Norma Watkins,Justin Carpenter,Honda,Corolla,SUV,2017,19368,0.086913884,1683.35
2023-03-08,Eric Lopez,Mary Robinson,Ford,F-150,MiniVan,2022,46937,0.093220048,4375.47
2022-10-02,Ashley Ramos,Carla Roth,Toyota,Silverado,Convertible,2013,43198,0.128794146,5563.65
2023-02-19,Norma Watkins,Michael Reid,Chevrolet,Silverado,MiniVan,2014,32253,0.086067676,2775.94
2022-11-10,Ashley Ramos,Emily Hunter,Nissan,Silverado,MiniVan,2011,11676,0.133414206,1557.74
2022-05-28,Eric Lopez,Jimmy Mitchell,Ford,Corolla,Hatchback,2015,21587,0.142353529,3072.99
2022-07-22,Scott Parker,Lindsay Hughes,Toyota,Corolla,SUV,2012,39749,0.101796397,4046.31
2022-12-28,Eric Lopez,Ryan Wu,Ford,Silverado,Convertible,2021,48087,0.114215405,5492.28
2022-12-08,Patrick Harris,Nicole Taylor,Nissan,Civic,Sedan,2014,31484,0.11223849,3533.72
2022-09-28,Ashley Brown,Kayla Garcia,Chevrolet,Civic,SUV,2017,24906,0.129801528,3232.84
2022-08-30,Norma Watkins,Brian Smith,Toyota,Corolla,Sedan,2018,18011,0.113062436,2036.37
2022-07-06,Scott Parker,Deborah Raymond,Ford,F-150,Sedan,2020,37242,0.097808212,3642.57
2022-07-17,Patrick Harris,Brittany Kelly,Toyota,F-150,Convertible,2013,25964,0.106800428,2772.97
2022-08-04,Ashley Brown,Diana Pope,Chevrolet,Altima,Sedan,2010,40004,0.105545119,4222.23
2022-08-04,Monica Moore MD,Karla Pruitt,Toyota,Silverado,Convertible,2013,13875,0.071068303,986.07
2022-10-14,Norma Watkins,Robert Chandler,Nissan,F-150,MiniVan,2021,30975,0.051539301,1596.43
2022-07-27,Scott Parker,Fred Moses,Honda,Silverado,Convertible,2019,31193,0.149235003,4655.09
2022-05-20,Patrick Harris,Todd Kelly,Ford,F-150,MiniVan,2021,19127,0.060917642,1165.17
2022-11-29,Monica Moore MD,Paul Perez,Honda,Corolla,Hatchback,2011,37217,0.097047677,3611.82
2022-12-03,Monica Moore MD,Joanna Ortiz,Honda,F-150,Convertible,2016,47065,0.0688442,3240.15
2022-06-23,Norma Watkins,Amy Bautista,Chevrolet,Civic,Sedan,2015,42038,0.05977968,2513.02
2022-10-06,Patrick Harris,Johnathan Wheeler,Nissan,F-150,SUV,2020,10149,0.10981221,1114.48
2023-04-24,Ashley Ramos,Alex White,Toyota,Silverado,Hatchback,2016,36956,0.05053964,1867.74
2022-10-08,Scott Parker,Erin Huffman,Toyota,Silverado,Convertible,2022,20428,0.089660488,1831.58
2022-08-08,Ashley Ramos,Mary Miller,Chevrolet,Altima,Hatchback,2022,25452,0.131013363,3334.55
2022-08-10,Patrick Harris,Matthew Vincent,Ford,Corolla,Sedan,2013,48984,0.050360511,2466.86
2023-01-17,Ashley Brown,Rachael Hubbard,Chevrolet,Corolla,Hatchback,2010,31017,0.0787239,2441.78
2022-11-16,Ashley Ramos,Matthew Smith,Ford,Corolla,Hatchback,2011,46384,0.131699494,6108.75
2023-03-11,Terry Perkins MD,Lisa Edwards,Honda,Corolla,MiniVan,2017,44289,0.05022895,2224.59
2022-07-23,Norma Watkins,Lori Martinez,Nissan,Altima,SUV,2019,19263,0.067221937,1294.9
2022-11-26,Roberto Rose,Lisa Davidson,Honda,Corolla,Sedan,2022,46723,0.143268135,6693.92
2022-12-25,Eric Lopez,Alyssa Campbell,Nissan,Civic,SUV,2019,36519,0.059356728,2167.65
2023-02-08,Patrick Harris,David Vargas,Nissan,Silverado,Convertible,2019,49894,0.094675267,4723.73
2023-02-17,Patrick Harris,Paul Johnson,Ford,Corolla,Hatchback,2018,38542,0.093399315,3599.8
2022-11-10,Patrick Harris,Jeffrey Oliver,Ford,Silverado,Hatchback,2017,16933,0.062564309,1059.4
2022-06-29,Ashley Ramos,Stephanie Richards,Ford,Altima,MiniVan,2022,43538,0.100246914,4364.55
2023-04-11,Eric Lopez,Joy Contreras,Chevrolet,Corolla,MiniVan,2016,11525,0.071538565,824.48
2023-03-02,Ashley Brown,Karl Morris,Nissan,Corolla,Sedan,2012,28390,0.050386124,1430.46
2022-08-08,Ashley Ramos,Tiffany Villarreal,Honda,Civic,MiniVan,2015,15031,0.061023719,917.25
2023-01-21,Patrick Harris,Jeffrey Vazquez,Nissan,Civic,MiniVan,2020,35774,0.094726438,3388.74
2022-08-19,Roberto Rose,Amy Smith,Ford,Altima,Hatchback,2010,23701,0.121973886,2890.9
2023-01-03,Eric Lopez,Dennis Dillon,Chevrolet,Corolla,MiniVan,2017,21657,0.12159601,2633.4
2022-07-09,Terry Perkins MD,Jorge Williams,Ford,Corolla,Convertible,2011,28656,0.055230323,1582.68
2022-08-17,Scott Parker,Kimberly Alexander,Nissan,Civic,SUV,2014,37294,0.099205408,3699.77
2022-06-16,Norma Watkins,Karen Dominguez,Nissan,Silverado,Convertible,2021,19578,0.09376829,1835.8
2022-06-18,Ashley Ramos,Katrina James,Chevrolet,Altima,Convertible,2015,42001,0.129709646,5447.93
2023-01-30,Monica Moore MD,Brittany Martinez,Honda,Corolla,Hatchback,2021,30205,0.051688236,1561.24
2023-04-14,Ashley Ramos,Adam Mcmillan,Honda,Civic,MiniVan,2018,46572,0.076638086,3569.19
2022-07-27,Norma Watkins,Kevin Mullins,Toyota,Corolla,Convertible,2011,12915,0.145961651,1885.09
2022-09-18,Terry Perkins MD,Robert Bauer,Ford,F-150,SUV,2017,27815,0.141667603,3940.48
2023-01-15,Ashley Brown,Marissa Williams,Chevrolet,Silverado,Sedan,2016,48023,0.10640834,5110.05
2022-11-02,Patrick Harris,Mr. Jordan Kelley DDS,Chevrolet,Altima,MiniVan,2020,47399,0.114484478,5426.45
2022-06-06,Eric Lopez,Joshua Dodson,Toyota,Silverado,Hatchback,2013,39763,0.114123851,4537.91
2022-08-09,Monica Moore MD,Christopher Stone,Chevrolet,F-150,Hatchback,2022,40452,0.103322318,4179.59
2022-12-26,Roberto Rose,Heather Mosley,Chevrolet,F-150,Sedan,2015,47550,0.096537597,4590.36
2022-11-03,Patrick Harris,Angela Gregory,Ford,F-150,Sedan,2017,42723,0.132624637,5666.12
2023-02-25,Terry Perkins MD,Thomas Martinez,Honda,F-150,Convertible,2019,14206,0.143416949,2037.38
2022-06-29,Patrick Harris,Christopher Gonzalez,Toyota,F-150,Sedan,2015,15702,0.070163954,1101.71
2022-07-21,Monica Moore MD,Brian Morrow,Honda,Civic,Convertible,2010,44431,0.095718112,4252.85
2022-11-10,Ashley Ramos,Kenneth Nichols,Chevrolet,F-150,Convertible,2021,33290,0.13950958,4644.27
2022-05-18,Ashley Brown,Matthew Wood,Nissan,Altima,MiniVan,2016,27900,0.102205378,2851.53
2022-07-01,Monica Moore MD,Charles Williams,Chevrolet,F-150,MiniVan,2011,23552,0.064779097,1525.68
2022-11-04,Terry Perkins MD,Jacob Rasmussen,Nissan,Civic,SUV,2014,15980,0.100856367,1611.68
2022-10-20,Scott Parker,Amanda Potter,Chevrolet,Silverado,Convertible,2018,43048,0.068596549,2952.94
2023-04-29,Monica Moore MD,Mark Bruce,Nissan,F-150,Convertible,2011,11329,0.137609145,1558.97
2022-10-08,Ashley Ramos,Meagan Johnson,Ford,Altima,MiniVan,2018,45686,0.125363313,5727.35
2022-10-12,Roberto Rose,Phillip Reed,Toyota,Corolla,Convertible,2019,18345,0.05576904,1023.08
2022-05-30,Ashley Brown,Kayla Watson,Honda,F-150,Sedan,2011,38833,0.144433224,5608.78
2022-12-26,Eric Lopez,Jessica Stanley,Nissan,Civic,MiniVan,2013,20218,0.061239386,1238.14
2023-04-27,Roberto Rose,Christopher Mccoy,Toyota,Altima,Convertible,2017,29274,0.134731777,3944.14
2023-04-21,Terry Perkins MD,Mr. Richard Green II,Nissan,Corolla,SUV,2015,44013,0.126991659,5589.28
2023-03-13,Norma Watkins,Dawn Owen,Chevrolet,Civic,Sedan,2013,44873,0.09455856,4243.13
2022-11-05,Ashley Ramos,Courtney Garcia,Ford,Corolla,Sedan,2013,19450,0.085648936,1665.87
2022-05-21,Eric Lopez,Heather Martin,Toyota,Corolla,Convertible,2010,12110,0.136443198,1652.33
2023-01-28,Patrick Harris,Amy George,Nissan,Civic,Hatchback,2019,49664,0.088988476,4419.52
2022-07-17,Monica Moore MD,Robert Diaz,Ford,Silverado,MiniVan,2010,23631,0.123149468,2910.15
2022-12-29,Norma Watkins,Jeanette Lucas,Nissan,F-150,Sedan,2021,14735,0.081943123,1207.43
2022-07-17,Roberto Rose,Regina Miller,Ford,Silverado,Sedan,2010,23634,0.062580137,1479.02
2023-04-21,Patrick Harris,Marcia Farley,Chevrolet,Silverado,Convertible,2014,10082,0.145415903,1466.08
2022-08-16,Monica Moore MD,Paul Shelton,Honda,Altima,Sedan,2020,46756,0.121364335,5674.51
2023-02-04,Patrick Harris,Shawn Murphy,Honda,Civic,Sedan,2010,28024,0.076857323,2153.85
2022-09-06,Eric Lopez,Chad Stewart,Nissan,Silverado,SUV,2012,48244,0.064959757,3133.92
2023-03-05,Monica Moore MD,Amy Matthews,Nissan,Corolla,Hatchback,2010,34202,0.146445663,5008.73
2022-08-27,Norma Watkins,Susan Hanson,Ford,F-150,Sedan,2016,34806,0.141839571,4936.87
2022-10-20,Eric Lopez,Elizabeth Odonnell,Nissan,Corolla,Sedan,2013,38253,0.143891812,5504.29
2023-04-15,Norma Watkins,Renee Frank,Chevrolet,Altima,Convertible,2018,19039,0.145300208,2766.37
2022-05-15,Eric Lopez,Erin Donovan,Ford,F-150,MiniVan,2011,36284,0.086158882,3126.19
2022-07-23,Terry Perkins MD,Joshua Potts,Chevrolet,Civic,Convertible,2017,21426,0.066208531,1418.58
2023-02-27,Scott Parker,Stephen Lynch,Honda,F-150,Hatchback,2014,19327,0.092943245,1796.31
2023-03-20,Ashley Brown,Richard Cooke,Ford,F-150,Sedan,2019,38715,0.148897542,5764.57
2023-04-22,Terry Perkins MD,Lori Estes,Chevrolet,Corolla,Convertible,2011,23119,0.076520655,1769.08
2023-04-12,Eric Lopez,Randy Nichols,Ford,Civic,SUV,2011,11261,0.115160735,1296.83
2023-04-22,Scott Parker,John Williams,Chevrolet,Altima,SUV,2022,34840,0.13636633,4751
